title	description	dataset_identifier	disease	authors	created	modified	accessed	landing_page	access_page	format	conforms_to	license	geography	apollo_location_code	iso_3166	iso_3166_1	iso_3166_1_alpha_3	apollo_enabled	on_olympus	population_required	iri
"2014 - ongoing, Guatemala, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Guatemala Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/66	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/66.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Guatemala	5018	GT	320	GTM	TRUE	FALSE	humans in region of Guatemala; Aedes aegypti in region of Guatemala; Aedes albopictus in region of Guatemala; Chikungunya virus in region of Guatemala	http://www.pitt.edu/obc/IDE_0000000942; http://www.pitt.edu/obc/IDE_0000001331; http://www.pitt.edu/obc/IDE_0000001332; http://www.pitt.edu/obc/IDE_0000001589
"2014 - ongoing, Guyana, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Guyana Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/67	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/67.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Guyana	5169	GY	328	GUY	TRUE	FALSE	humans in region of Guyana; Aedes aegypti in region of Guyana; Aedes albopictus in region of Guyana; Chikungunya virus in region of Guyana	http://www.pitt.edu/obc/IDE_0000000876; http://www.pitt.edu/obc/IDE_0000001335; http://www.pitt.edu/obc/IDE_0000001336; http://www.pitt.edu/obc/IDE_0000001576
"2014 - ongoing, Haiti, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Haiti Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/68	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/68.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Haiti	4989	HT	332	HTI	TRUE	FALSE	humans in region of Haiti; Aedes aegypti in region of Haiti; Aedes albopictus in region of Haiti; Chikungunya virus in region of Haiti	http://www.pitt.edu/obc/IDE_0000000906; http://www.pitt.edu/obc/IDE_0000001401; http://www.pitt.edu/obc/IDE_0000001402; http://www.pitt.edu/obc/IDE_0000001609
"2014 - ongoing, Honduras, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Honduras Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/69	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/69.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Honduras	4970	HN	340	HND	TRUE	FALSE	humans in region of Honduras; Aedes aegypti in region of Honduras; Aedes albopictus in region of Honduras; Chikungunya virus in region of Honduras	http://www.pitt.edu/obc/IDE_0000000867; http://www.pitt.edu/obc/IDE_0000001339; http://www.pitt.edu/obc/IDE_0000001340; http://www.pitt.edu/obc/IDE_0000001607
"2014 - ongoing, Jamaica, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Jamaica Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/70	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/70.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Jamaica	4999	JM	388	JAM	TRUE	FALSE	humans in region of Jamaica; Aedes aegypti in region of Jamaica; Aedes albopictus in region of Jamaica; Chikungunya virus in region of Jamaica	http://www.pitt.edu/obc/IDE_0000000951; http://www.pitt.edu/obc/IDE_0000001269; http://www.pitt.edu/obc/IDE_0000001270; http://www.pitt.edu/obc/IDE_0000001570
"2014 - ongoing, Martinique, France, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Martinique, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/71	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/71.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Martinique	7357	FR-MQ	null	null	TRUE	FALSE	humans in region of Martinique; Aedes aegypti in region of Martinique; Aedes albopictus in region of Martinique; Chikungunya virus in region of Martinique	http://www.pitt.edu/obc/IDE_0000001440; http://www.pitt.edu/obc/IDE_0000001247; http://www.pitt.edu/obc/IDE_0000001248; http://www.pitt.edu/obc/IDE_0000001610
"2014 - ongoing, Mexico, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Mexico Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/72	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/72.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Mexico	5178	MX	484	MEX	TRUE	FALSE	humans in region of Mexico; Aedes aegypti in region of Mexico; Aedes albopictus in region of Mexico; Chikungunya virus in region of Mexico	http://www.pitt.edu/obc/IDE_0000000944; http://www.pitt.edu/obc/IDE_0000001321; http://www.pitt.edu/obc/IDE_0000001322; http://www.pitt.edu/obc/IDE_0000001598
"2014 - ongoing, Montserrat, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Montserrat Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/73	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/73.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Montserrat	5058	MS	500	MSR	TRUE	FALSE	humans in region of Montserrat; Aedes aegypti in region of Montserrat; Aedes albopictus in region of Montserrat; Chikungunya virus in region of Montserrat	http://www.pitt.edu/obc/IDE_0000001448; http://www.pitt.edu/obc/IDE_0000001323; http://www.pitt.edu/obc/IDE_0000001324; http://www.pitt.edu/obc/IDE_0000001600
"2014 - ongoing, Nicaragua, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Nicaragua Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/74	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/74.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Nicaragua	5070	NI	558	NIC	TRUE	FALSE	humans in region of Nicaragua; Aedes aegypti in region of Nicaragua; Aedes albopictus in region of Nicaragua; Chikungunya virus in region of Nicaragua	http://www.pitt.edu/obc/IDE_0000000806; http://www.pitt.edu/obc/IDE_0000001361; http://www.pitt.edu/obc/IDE_0000001362; http://www.pitt.edu/obc/IDE_0000001592
"2014 - ongoing, Panama, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Panama Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/75	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/75.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Panama	5074	PA	591	PAN	TRUE	FALSE	humans in region of Panama; Aedes aegypti in region of Panama; Aedes albopictus in region of Panama; Chikungunya virus in region of Panama	http://www.pitt.edu/obc/IDE_0000000840; http://www.pitt.edu/obc/IDE_0000001235; http://www.pitt.edu/obc/IDE_0000001236; http://www.pitt.edu/obc/IDE_0000001577
"2014 - ongoing, Peru, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Peru Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/77	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/77.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Peru	5141	PE	604	PER	TRUE	FALSE	humans in region of Peru; Aedes aegypti in region of Peru; Aedes albopictus in region of Peru; Chikungunya virus in region of Peru	http://www.pitt.edu/obc/IDE_0000000854; http://www.pitt.edu/obc/IDE_0000001409; http://www.pitt.edu/obc/IDE_0000001410; http://www.pitt.edu/obc/IDE_0000001605
"2014 - ongoing, Puerto Rico, United States of America, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Puerto Rico, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/78	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/78.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Puerto Rico	1607	US-PR	null	null	TRUE	FALSE	humans in region of Puerto Rico; Aedes aegypti in region of Puerto Rico; Aedes albopictus in region of Puerto Rico; Chikungunya virus in region of Puerto Rico	http://www.pitt.edu/obc/IDE_0000000141; http://www.pitt.edu/obc/IDE_0000001233; http://www.pitt.edu/obc/IDE_0000001234; http://www.pitt.edu/obc/IDE_0000001590
"2014 - ongoing, Saint Barthelemy, France, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Saint Barthelemy, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/79	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/79.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Saint Barthelemy	6368	FR-BL	null	null	TRUE	FALSE	humans in region of Saint Barthelemy; Aedes aegypti in region of Saint Barthelemy; Aedes albopictus in region of Saint Barthelemy; Chikungunya virus in region of Saint Barthelemy	http://www.pitt.edu/obc/IDE_0000001456; http://www.pitt.edu/obc/IDE_0000001299; http://www.pitt.edu/obc/IDE_0000001300; http://www.pitt.edu/obc/IDE_0000001569
"2014 - ongoing, Saint Kitts and Nevis, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Saint Kitts and Nevis Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/80	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/80.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Saint Kitts and Nevis	5148	KN	659	KNA	TRUE	FALSE	humans in region of Saint Kitts and Nevis; Aedes aegypti in region of Saint Kitts and Nevis; Aedes albopictus in region of Saint Kitts and Nevis; Chikungunya virus in region of Saint Kitts and Nevis	http://www.pitt.edu/obc/IDE_0000000830; http://www.pitt.edu/obc/IDE_0000001289; http://www.pitt.edu/obc/IDE_0000001290; http://www.pitt.edu/obc/IDE_0000001619
"2014 - ongoing, Saint Lucia, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Saint Lucia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/81	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/81.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Saint Lucia	5017	LC	662	LCA	TRUE	FALSE	humans in region of Saint Lucia; Aedes aegypti in region of Saint Lucia; Aedes albopictus in region of Saint Lucia; Chikungunya virus in region of Saint Lucia	http://www.pitt.edu/obc/IDE_0000000887; http://www.pitt.edu/obc/IDE_0000001381; http://www.pitt.edu/obc/IDE_0000001382; http://www.pitt.edu/obc/IDE_0000001615
"2014 - ongoing, Saint Martin, France, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Saint Martin, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/83	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/83.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Saint Martin	6941	FR-MF	null	null	TRUE	FALSE	humans in region of Saint Martin; Aedes aegypti in region of Saint Martin; Aedes albopictus in region of Saint Martin; Chikungunya virus in region of Saint Martin	http://www.pitt.edu/obc/IDE_0000001504; http://www.pitt.edu/obc/IDE_0000001375; http://www.pitt.edu/obc/IDE_0000001376; http://www.pitt.edu/obc/IDE_0000001582
"2014 - ongoing, Saint Vincent and the Grenadines, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Saint Vincent and the Grenadines Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/84	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/84.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Saint Vincent and the Grenadines	5069	VC	670	VCT	TRUE	FALSE	humans in region of Saint Vincent and the Grenadines; Aedes aegypti in region of Saint Vincent and the Grenadines; Aedes albopictus in region of Saint Vincent and the Grenadines; Chikungunya virus in region of Saint Vincent and the Grenadines	http://www.pitt.edu/obc/IDE_0000000800; http://www.pitt.edu/obc/IDE_0000001365; http://www.pitt.edu/obc/IDE_0000001366; http://www.pitt.edu/obc/IDE_0000001579
"2014 - ongoing, Sint Maarten, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Sint Maarten Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/82	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/82.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Sint Maarten	5031	SX	534	SXM	TRUE	FALSE	humans in region of Sint Maarten; Aedes aegypti in region of Sint Maarten; Aedes albopictus in region of Sint Maarten; Chikungunya virus in region of Sint Maarten	http://www.pitt.edu/obc/IDE_0000001439; http://www.pitt.edu/obc/IDE_0000001353; http://www.pitt.edu/obc/IDE_0000001354; http://www.pitt.edu/obc/IDE_0000001575
"2014 - ongoing, Suriname, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Suriname Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/85	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/85.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Suriname	5142	SR	740	SUR	TRUE	FALSE	humans in region of Suriname; Aedes aegypti in region of Suriname; Aedes albopictus in region of Suriname; Chikungunya virus in region of Suriname	http://www.pitt.edu/obc/IDE_0000000892; http://www.pitt.edu/obc/IDE_0000001389; http://www.pitt.edu/obc/IDE_0000001390; http://www.pitt.edu/obc/IDE_0000001606
"2014 - ongoing, Trinidad and Tobago, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Trinidad and Tobago Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/86	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/86.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Trinidad and Tobago	5184	TT	780	TTO	TRUE	FALSE	humans in region of Trinidad and Tobago; Aedes aegypti in region of Trinidad and Tobago; Aedes albopictus in region of Trinidad and Tobago; Chikungunya virus in region of Trinidad and Tobago	http://www.pitt.edu/obc/IDE_0000000861; http://www.pitt.edu/obc/IDE_0000001351; http://www.pitt.edu/obc/IDE_0000001352; http://www.pitt.edu/obc/IDE_0000001616
"2014 - ongoing, Turks and Caicos Islands, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Turks and Caicos Islands Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/87	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/87.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Turks and Caicos Islands	5047	TC	796	TCA	TRUE	FALSE	humans in region of Turks and Caicos Islands; Aedes aegypti in region of Turks and Caicos Islands; Aedes albopictus in region of Turks and Caicos Islands; Chikungunya virus in region of Turks and Caicos Islands	http://www.pitt.edu/obc/IDE_0000001446; http://www.pitt.edu/obc/IDE_0000001327; http://www.pitt.edu/obc/IDE_0000001328; http://www.pitt.edu/obc/IDE_0000001608
"2014 - ongoing, United States of America, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/88	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/88.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	United States of America (the)	1216	US	840	USA	TRUE	FALSE	humans in region of United States of America (the); Aedes aegypti in region of United States of America (the); Aedes albopictus in region of United States of America (the); Chikungunya virus in region of United States of America (the)	http://www.pitt.edu/obc/IDE_0000000021; http://www.pitt.edu/obc/IDE_0000001177; http://www.pitt.edu/obc/IDE_0000001415; http://www.pitt.edu/obc/IDE_0000001602
"2014 - ongoing, Venezuela, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Venezuela Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/89	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/89.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Venezuela	4995	VE	862	VEN	TRUE	FALSE	humans in region of Venezuela; Aedes aegypti in region of Venezuela; Aedes albopictus in region of Venezuela; Chikungunya virus in region of Venezuela	http://www.pitt.edu/obc/IDE_0000000149; http://www.pitt.edu/obc/IDE_0000001413; http://www.pitt.edu/obc/IDE_0000001414; http://www.pitt.edu/obc/IDE_0000001593
"2014 - ongoing, Virgin Islands, United States of America, Chikungunya epidemic data and knowledge"	"Information about the 2014 - ongoing, Virgin Islands, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers."	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/91	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/91.xml?view=true	xml; json	Apollo XSD; bsg-s000701	null	Virgin Islands	1604	US-VI	null	null	TRUE	FALSE	humans in region of Virgin Islands; Aedes aegypti in region of Virgin Islands; Aedes albopictus in region of Virgin Islands; Chikungunya virus in region of Virgin Islands	http://www.pitt.edu/obc/IDE_0000001172; http://www.pitt.edu/obc/IDE_0000001277; http://www.pitt.edu/obc/IDE_0000001278; http://www.pitt.edu/obc/IDE_0000001568
