title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Data on Morbidity and Infectious Diseases in Egypt	This dataset contains data about tuberculosis, leprosy, diarrhea, dermatology and venereal diseases, endemic diseases, fever, acute respiratory diseases, rabies in Kenia in 2011 in PDF format. Spatial coverage us country, and spatial resolution is country. Temporal coverage is 2011, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000116	null	Central Agency for Public Mobilization and Statistics	null	null	null	http://www.sis.gov.eg/newvr/EgyptinFigures2015/EgyptinFigures/Tables/PDF/15-%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9/Health.pdf	null	PDF	null	null	Egypt		EG	null	null
Global epidemiological situation of the new corona virus CoV-MERS by Egypt	This dataset contains data about incidences of coronary virus in Egypt from 2012 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2012-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000117	null	Ministry of Health of Egypt	null	null	null	http://www.mohp.gov.eg/UserFiles/LibraryFiles/725862.pdf	null	PDF	null	null	Egypt		EG	null	null
Epidemiological Bulletins by El Salvador, 2014-2017	This website with data contains data about epidemiological bulletin from El Salvador at province level with a weekly temporal resolution from 2014 to 2017 in PDF format in Spanish. Open access.	MIDAS-ISG:WS-000118	null	The Directorate of Health Surveillance, Ministry of Health of El Salvador	null	null	null	http://www.salud.gob.sv/direccion-de-vigilancia-sanitaria-2/	null	PDF	null	null	El Salvador		SV	null	null
Epidemiological Bulletin by Ministry of Health of El Salvador, 2013-2015	This website with data contains data about epidemiological bulletin from El Salvador at province level from 2012 to 2015 in PDF format in Spanish. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000119	null	World Health Organization, PAHO	null	null	null	http://www.paho.org/els/index.php?option=com_content&view=article&id=483:boletin-epidemiologico-ministerio-salud&Itemid=286	null	PDF	null	null	El Salvador		SV	null	null
Data on Morbidity and Infectious Diseases in Estonia	This database contains data about incidences of registered infectious diseases in Estonia from 1999 to 2015 year and tuberculosis from 1970 to 2015 year in PX, XLS, TXT, CSV, HTM, DBF, XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1999-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000122	null	Statistics Estonia	null	null	null	http://pub.stat.ee/px-web.2001/I_Databas/Social_life/05Health/06Morbidity_and_use_of_medical_services/06Morbidity_and_use_of_medical_services.asp	null	PX, XLS, TXT, CSV, HTM, DBF, XML	null	null	Estonia		EE	null	null
Data on Infectious Diseases in Estonia	This website with data contains data about incidences of communicable diseases, tuberculosis, HIV is Estonia from 2004 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2017, temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000123	null	Terviseamet, Estonia	null	null	null	http://www.terviseamet.ee/en/cdc/communicable-disease-bulletin.html	null	PDF	null	null	Estonia		EE	null	null
HIV-infections in Estonia 1988-2008	This website with data contains data about incidences of HIV in Estonia by gender from 1988 to 2008 year in HTML format. Spatial resolution is at country-level, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000124	null	Terviseamet, Estonia	null	null	null	http://www.terviseamet.ee/en/cdc/hiv-infections-in-estonia-1988-2008.html	null	HTML	null	null	Estonia		EE	null	null
Morbidity, Infectious Diseases and Vaccination Coverage in Ethiopia	This website with data contains data about health and health related indicators on cases of HIV, tuberculosis, malaria, leprosis, meningitis, vaccination coverage in Ethiopia from 1992 to 2007 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1992-2007, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000125	null	Ministry of Health of Ethiopia	null	null	null	http://www.moh.gov.et/web/guest/bycategory	null	PDF	null	null	Ethiopia		ET	null	null
Data on Demographics and Typhoid, Dengue, Leptospirosis, HIV,  and Tuberculosis cases in Fiji	This website with data contains data about the National Notifiable Diseases Surveillance System from Fiji at province level with monthly and yearly temporal resolution from 2005 to 2015 in PDF format. Temporal resoultion is monthly or yearly. Open access.	MIDAS-ISG:WS-000127	null	Ministry of Health and Medical Services of Fiji	null	null	null	http://www.health.gov.fj/?page_id=198	null	PDF	null	null	Fiji		FJ	null	null
Annual reports on Infectious diseases in Finland, 2000-2015	This website with data contains data about incidences of infectious diseases in Finland from 2000 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000129	null	National Institue for Health and Welfare, Finland	null	null	null	https://www.thl.fi/en/web/infectious-diseases/surveillance/infectious-disease-register/infectious-diseases-in-finland-annual-reports	null	PDF	null	null	Finland		FI	null	null
Statistical Data on Infectious Diseases in Finland	This database contains data about incidences of infectious diseases in Finland from 1995 to 2017 year in CSV, XLSX, PDF format. Spatial coverage is country, and spatial resolution is country and district. Temporal coverage is 1995-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000130	null	Infectious Disease Registry, Finland	null	null	null	https://www.thl.fi/ttr/gen/rpt/tilastot.html	null	CSV, XLSX, PDF	null	null	Finland		FI	null	null
Invasive Meningococcal Infections, Measles, HIV, AIDS and Tuberculosis cases in France, 2006-2015	This website with data contains data about incidences of invasive meningococcal infectious, measles, HIV/AIDS and tuberculosis in France by sex and residence from 2006 to 2015 year in HTML format. Spatial coverage is country, and spatial resolution is region, department. Temporal coverage is 2006-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000131	null	Public Health of France, database	null	null	null	http://invs.santepubliquefrance.fr/Publications-et-outils/Bases-de-donnees-et-outils	null	HTML	null	null	France		FR	null	null
Weekly Reports on Infectious Diseases in Georgia, 2014-2015	This website with data contains data about incidences of influenza, severe acute respiratory infections and vaccination coverage in Georgia from 2015 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000139	null	National Center for Disease Control and Prevention of the Republic of Georgia	null	null	null	http://ncdc.ge/Pages/User/Documents.aspx?ID=f2170773-a494-43d0-97fd-bfb0a06a6aa6	null	PDF	null	null	Georgia		GE	null	null
Demographics, Vital Statistics and Infectious Diseases in Georgia, 2001-2015	This website with data contains data about incidators of health care in Georgia, including incidences of infectious diseases (acute intestinal infections, salmonella, diphtheria, pertussis, tetanus, measles, rubella, virus hepatitis, influenza and acute respiratory infections), tuberculosis, STI's and HIV/AIDS in Georgia for 2001-2015 and 2002-2015 in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2015 and 2002-2015, and temporal resolution is country. Open access.	MIDAS-ISG:WS-000140	null	National Statistics Office of Georgia	null	null	null	http://www.geostat.ge/index.php?action=page&p_id=197&lang=eng	null	XLS	null	null	Georgia		GE	null	null
Demographics, Vital Statistics and Infectious Diseases in Georgia, 2000-2015	This database contains data about demographic, births and morbidity by major diseases and infections, such as STI's, tuberculosis, and HIV/AIDS in Georgia from 2000 to 2015 year in PX-Axis file, XLS and HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000141	null	National Statistics Office of Georgia	null	null	null	http://pc-axis.geostat.ge/PXWeb/pxweb/ka/Database	null	PX-Axis file, XLS, HTML	null	null	Georgia		GE	null	null
Infectious Diseases in Gerrnany, 2011-2017	This website with data contains data about incidences of infectious diseases in Germany from 2011 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2011-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000143	null	Robert Koch University	null	null	null	http://www.rki.de/DE/Content/Infekt/EpidBull/epid_bull_node.html	null	PDF	null	null	Germany		DE	null	null
Infectious Diseases in Germany, 2001-2012	This database contains data about notifiable infectious diseases in Germany from 2001 to 2012 year in ZIP and CVS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2012, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000144	null	Robert Koch University	null	null	null	https://survstat.rki.de/Content/Query/Create.aspx	null	ZIP, CSV	null	null	Germany		DE	null	null
Annual Influenza Reports in Germany, 1996-2016	This website with data contains data about yearly incidences of influenza in Germany by region and serotype from 1996 to 2016 in PDF format. Spatial coverage is country, and spatial resolution is yearly. Temporal coverage is 1996-2016, and spatial resolution is yearly. Open access.	MIDAS-ISG:WS-000145	null	Arbeitsgemeinschaft Influenza	null	null	null	https://influenza.rki.de/Saisonbericht.aspx	null	PDF	null	null	Germany		DE	null	null
Weekly Influenza Reports in Germany, 2008-2017	This website with data contains data about weekly incidences of influenza in Germany by region and serotype from 2008 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is weekly. Temporal is 2008-2017, temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000146	null	Arbeitsgemeinschaft Influenza	null	null	null	https://influenza.rki.de/Wochenberichte.aspx	null	PDF	null	null	Germany		DE	null	null
Morbidity, HIV, Tuberculosis, Guinea worm cases and Vaccination Coverage in Ghana, 2007-2015	This website with data contains data about morbidity, including prevalence of HIV, tuberculosis, malaria and rate of vaccination coverage in Ghana from 2007 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is national, country. Temporal coverage is 2007-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000147	null	Ministry of Health of Ghana	null	null	null	http://www.moh.gov.gh/facts-figures/	null	PDF	null	null	Ghana		GH	null	null
Notifiable Infectious Diseases in Greece, 2004-2016	This website with data contains data about infectious disease cases in Greece, such as epidemiological data for botulism, 2004-2015; brucellosis, 2005-2009; echinococcosis, 2005-2009; Enterohaemorrhagic E. coli infection, 2004-2015; foodborne/ waterborne outbreaks, 2004-2015;hepatitis A, 2000-2016; HIV/AIDS, 2011; listeriosis, 2004-2016; malaria, 2012-2015 and 2005-2009; meningococcal disease, 2004-2014; pertussis, 2004-2014; salmonellosis, 2004-2016; shigellosis, 2004-2016; tuberculosis, 2004-2010; typhoid/paratyphoid fever, 2004-2016; varicella with complications, 2004-2014; West Nile virus human infection, 2011-2014 and weekly reports for 2014 year and surveillence data by month by infections for 2011-2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2016, and temporal resolution is weekly, monthly, yearly. Open access.	MIDAS-ISG:WS-000148	null	Hellenic Centre for Disease Control and Prevention (HCDCP), Greece	null	null	null	http://www.keelpno.gr/en-us/epidemiologicalstatisticaldata.aspx	null	PDF	null	null	Greece		GR	null	null
Demographic, Vital Statistics and Infectious Disease in Greece, 2007-2015	This website with data contains data about reportted cases of infectious diseases in Greece from 2007 to 2015 year in XLS format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2007-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000149	null	Greek Statistical Authority	null	null	null	http://www.statistics.gr/el/statistics/-/publication/SHE15/2015	null	XLS	null	null	Greece		GR	null	null
Reports on HIV, Cholera, Syphilis, and Malaria in Haiti, 2010-2017	This website with data contains data about infectious disease from Haiti at province level from 2010 to 2017 in PDF format in French. Temporal resolution is weekly or yearly. Open access.	MIDAS-ISG:WS-000160	null	The Ministry of Public Health and Population of Haiti	null	null	null	http://mspp.gouv.ht/newsite/documentation.php	null	PDF	null	null	Haiti		HT	null	null
Weekly Avian Influenza Reports of Hong Kong SAR (China), 2013-2017	This website with data contains data about Avian Influenza Report (2013-2017,weekly), Health population suvey (2003-2004, 2005-2006) in Hong Kong in PDF format. Spatial coverage is country, and spatial resolution is states, municipality, region, province. Open access.	MIDAS-ISG:WS-000167	null	Center for Health Protection	null	null	null	http://www.chp.gov.hk/en/guideline1_year/29/134.html	null	PDF	null	null	Hong Kong SAR (China)		HK	null	null
Demographics, Vital Statistics, and Infectious Disease in Hungary, 1990-2016	This website with data contains data about health care indicators, including HIV/AIDS, tuberculosis and pulmonary diseases, STI's, major infections in Hungary from 1990 to 2016 year in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1990-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000169	null	KSH Hungarian Central Statistics Office	null	null	null	http://www.ksh.hu/stadat_annual_2_4	null	XLS	null	null	Hungary		HU	null	null
Notifiable Infectious Diseases in Hungary, 2001-2015	This website with data contains data about epidemic situation in Hungary from 2001 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2001-2015, and temporal resolution is weekly, yearly. Open access.	MIDAS-ISG:WS-000170	null	National Center for Epidemiology, Hungary	null	null	null	http://www.oek.hu/oek.web?nid=41&pid=1&to=1991,2434&lang=hun	null	PDF	null	null	Hungary		HU	null	null
Reports on HIV, AIDS, STD cases in Iceland	This database contains data about cases of AIDS 1985-2015, reported HIV infected individuals 1983-2015, STDs 2000-2015 in Iceland in CSV, XLSX, XML, PX-Axis file format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1985-2015, 1983-2015, 2000-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000171	null	Statistics Iceland	null	null	null	http://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__heilbrigdismal__lifsvenjur_heilsa__3_sjukdomar/?rxid=67f14366-335a-48c1-8411-a6d29b0c6b65	null	CSV, XLSX, XML, PX-Axis file	null	null	Iceland		IS	null	null
Notifiable Infectious Diseases in Iceland	This website with data contains data about notifiable diseases 1997-2016, statistics on HIV/AIDS 2000-2016, giargia by year and sex 1999-2016, chlamydia by months, age and sex 1997-2016,gonorrhea by year and sex 1997-2016, salmonella by month, sex, age ans source of infection 1997-2015, campylobacter by month, age, sex, and source of infection 1997-2015, other related registered diseases by month and year 1997-2010 and 2011-2015, vaccination coverage 2015 in Iceland in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1997-2015, 1997-2016, 1997-2010, 2000-2016, 2011-2015. Spatial resolution is yearly. Open access.	MIDAS-ISG:WS-000172	null	Statistics Iceland	null	null	null	http://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/	null	XLS	null	null	Iceland		IS	null	null
Weekly Notifiable Infectious Diseases Reports by India	This website with data contains data about alerts and outbreaks from in India from 2009 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country, state, district. Temporal coverage is 2009-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000173	null	Ministry of Health and Family Wellfare, the Government of India	null	null	null	http://idsp.nic.in/index4.php?lang=1&level=0&linkid=406&lid=3689	null	PDF	null	null	India		IN	null	null
Reports on Vaccination Coverage and Selected Infectious Diseases in Indonesia	This website with data contains data about iAnnual reports on HIV/AIDS, tuberculosis, DHF, malaria, filariasis, leprosy, rabies, viral hepatitis in Indonesia from 2004 to 2016 in PDF format. Spatial coverage is country, and spatial resolution is country, province. Temporal coverage is 2004-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000175	null	The Ministry of Health - Kementerian Kesehatan of the Republic of Indonesia	null	null	null	http://www.depkes.go.id/folder/view/01/structure-publikasi-data-pusat-data-dan-informasi.html	null	PDF	null	null	Indonesia		ID	null	null
Infectious Diseases Reports by Ireland, 2008-2015	This website with data contains data about notifiable diseases in Ireland from 2008 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2015, and temporal resolution is annual, quarterly, weekly. Open access.	MIDAS-ISG:WS-000178	null	Health Protection Surveillance Centre, Ireland	null	null	null	http://www.hpsc.ie/a-z/	null	PDF	null	null	Ireland		IE	null	null
Weekly and Periodic Reports on Infectious Diseases in Israel, 2000-2017	This website with data contains data about weekly incindences of infectious diseaes in Israel from 2000 to 2017 year in XLSX format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2000-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000180	null	The Ministry of Health of Israel	null	null	null	http://www.health.gov.il/UnitsOffice/HD/PH/epidemiology/Pages/epidemiology_report.aspx	null	XLSX	null	null	Israel		IL	null	null
Periodic Reports on HIV and AIDS in Israel, 1981-2015	This website with data contains data about HIV cumulative incidences in Israel from 1981 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1981-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000181	null	The Ministry of Health of Israel	null	null	null	http://www.health.gov.il/UnitsOffice/HD/PH/TBAids/Aids/Pages/Periodic_Reports.aspx	null	PDF	null	null	Israel		IL	null	null
Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae cases in Italy, 1996-2017	This website with data contains data about Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae caused diseases in Italy from 1996 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1996-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000182	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/mabi/index.php?lang=1&id=5&tipo=16	null	PDF	null	null	Italy		IT	null	null
Influenza Reports by Italy, 2003-2016	This website with data contains data about incidences of influenza in Italy from 2003 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2003-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000183	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/flue/index.php?lang=1&anno=2017&tipo=13	null	PDF	null	null	Italy		IT	null	null
Influenza Reports by Italy, 2016-2017	This website with data contains data about incidences of influenza in Italy from 2016 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2016-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000184	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/flue/index.php?lang=1&anno=2017&tipo=5	null	PDF	null	null	Italy		IT	null	null
Data on Measles and Rubella Cases in Italy, 2014-2017	This website with data contains data about incidences of measles and rubella in Italy from 2014 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2014-2017, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000185	null	EpiCentro, National Center for Disease Prevention and Health Promotion, Italy	null	null	null	http://www.epicentro.iss.it/problemi/morbillo/bollettino.asp	null	PDF	null	null	Italy		IT	null	null
Reports on Legionella cases in Italy, 1997-2015	This website with data contains data about cases of legionellosis in Italy from 1997 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1997-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000186	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/index.php?lang=1&id=30&tipo=45	null	PDF	null	null	Italy		IT	null	null
Data on HIV and AIDS cases in Italy, 2004-2015	This website with data contains data about HIV/AIDS cases in Italy from 2004 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2004-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000187	null	Higher Institute of Health, Italy	null	null	null	http://www.iss.it/ccoa/?lang=1&id=2&tipo=5	null	PDF	null	null	Italy		IT	null	null
Data on HIV cases in Jamaica, 1982-2015	This website with data contains data about HIV infection from Jamaica at province level with a yearly temporal resolution from 1982 to 2015 in PDF format. Open access.	MIDAS-ISG:WS-000188	null	The Ministry of Health of Jamaica	null	null	null	http://moh.gov.jm/data/hiv-epidemiological-profile-2015-facts-figures/	null	PDF	null	null	Jamaica		JM	null	null
Weekly Surveillance Data on Infectious Diseases in Jamaica, 2015-2017	This website with data contains data about weekly surveillance bulletin from Jamaica at province level from 2015 to 2017 in PDF format. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000190	null	The Ministry of Health of Jamaica	null	null	null	http://moh.gov.jm/bulletins/	null	PDF	null	null	Jamaica		JM	null	null
Periodic Reports on Infectious Diseases in Japan, 1980-2017	This website with data contains data about pathogenic microorganism detection in Japan from 1980 to 2017 in PDF and CSV format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is country, and temporal resolution is weekly from 2009 to 2017, and monthly from 1980 to 2017. Open access.	MIDAS-ISG:WS-000192	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/en/iasr-e.html#smoothplay	null	PDF, CSV	null	null	Japan		JP	null	null
Weekly Surveillance Data on Infectious Diseases in Japan, 2017	This website with data contains data about notifiable infectious diseases in Japan in 2017 in CSV format in English. Spatial coverage is country, and spatial resoltuion is country, state. Temporal coverage is 2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000193	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/en/survaillance-data-table-english/7300-idwr-sokuho-data-e-1721.html	null	CSV	null	null	Japan		JP	null	null
Pathogen Surveillance Data in Japan, 2012-2016	This website with data contains data about pathogen surveillance system from Japan from 2012 to 2016 in PDF and CSV format in English. Spatial coverage is country, and spatial resolution is country, state. Temporal coverage is 2012-2016, and temporal resolution is yearly, weekly. Open access.	MIDAS-ISG:WS-000194	null	National Institute of Infectious Diseases of Japan	null	null	null	http://www.niid.go.jp/niid/en/iasr/510-surveillance/iasr/graphs/6995-iasrgv2016e.html	null	PDF, CSV	null	null	Japan		JP	null	null
Pathogenic microorganism detection information by Japan, 2016-2017	This website with data contains data about pathogen surveillance system from Japan from 2016 to 2017 years in PDF and CSV format in Japanese. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2016-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000195	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/ja/iasr/510-surveillance/iasr/graphs/2293-iasrgv4.html	null	PDF, CSV	null	null	Japan		JP	null	null
Annual and Weekly Reports on Notifiable Infectious Diseases in Japan, 1999-2005	This website with data contains data about notifiable diseases and sentinel-reporting diseases in Japan from 1999 to 2005 in Excel format in English. Spatial coverage is country, and spatial resolution is country, state. Temporal coverage is 1999-2005, and temporal resolution is yearly, weekly. Open access.	MIDAS-ISG:WS-000196	null	Infectious Disease Surveillance Center of Japan	null	null	null	http://idsc.nih.go.jp/idwr/ydata/index-e.html	null	XLSX	null	null	Japan		JP	null	null
Vaccination Coverage and Infectious Diseases in Jordan, 1990-2016	This website with data contains data about number of cases in communicable diseases by health districts, 1990-2016; diarrhea, 1995-2016, immunization coverage, 1990-2016, number of cases and incidence rate of some diseases, 1996-2016, cummulative AIDS/HIV, 1986-2016, cancer cases distribution, 1996-2013, pulmonary cases, 1992-2016 in Jordan in HTML format. Spatial coverage is country, and spatial resolution is country, directorate. Temporal coverage is 1990-2016, 1995-2016, 1996-2016, 1986-2016, 1996-2013, 1992-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000198	null	Ministry of Health of Hashemite Kingdom of Jordan	null	null	null	http://www.moh.gov.jo/Pages/viewpage.aspx?pageID=240	null	HTML	null	null	Jordan		JO	null	null
Data on Diarrhoea cases and Vomiting Outbreak in Kiribati, 2014-2016	This website with data contains data about Diarrhoea & Vomiting Outbreak Situational Report 2014, and Kiribati Monthly Bulletin of Health Statistics 2016 from Kiribati at province level in PDF format. Temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000202	null	The Ministry of Health and Medical Services of the Government of Kribati	null	null	null	http://www.health.gov.ki/download/category/4-helth-documents.html#	null	PDF	null	null	Kiribati		KI	null	null
Monthly Data on Food-borne outbreaks, Tuberculosis, and Rotavirus in Kiribati, 2015	This website with data contains data about Annual Health Bulletin 2015 from Kiribati at province level in PDF format. Temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000203	null	The Ministry of Health and Medical Services of the Government of Kribati	null	null	null	http://www.health.gov.ki/index.php/public-health-services#health-information	null	PDF	null	null	Kiribati		KI	null	null
Population Data, Vital Statistics and HIV, AIDS and Tuberculosis cases in Kyrgyzstan, 1990-2015	This website with data contains data about incidences of infetious diseases, including HIV/AIDS and tuberculosis in the Republic of Kyrgyzstan by gender, age and region from 1990 to 2015 in XLSX format. Spatial coverage us country, and spatial coverage is country, region. Temporal coverage is 1990-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000205	null	National Statistics Committee of the Republic of Kyrgyzstan	null	null	null	http://www.stat.kg/ru/statistics/zdravoohranenie/	null	XLSX	null	null	Kyrgyzstan		KG	null	null
Annual and Monthly Data on Infectious Diseases in Latvia, 2002-2017	This website with data contains data about infectious and parasitic diseases in Latvia from 2002 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2002-2017, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000207	null	Centre for Disease Prevention and Control of Latvia	null	null	null	https://www.spkc.gov.lv/lv/statistika-un-petijumi/infekcijas-slimibas/epidemiologijas-bileteni1	null	PDF	null	null	Latvia		LV	null	null
Annual and Monthly Data on Communicable Infectious Diseases in Lebanon, 2005-2016	This website with data contains data about incidences of notfiable infectious diseases in Lebanon from 2005 to 2016 year in HTML format. Spatial coverage is country, and spatial resolution is country and region. Temporal coverage is 2005-2016, and temporal resolution is yearly, monthly, weekly. Open access.	MIDAS-ISG:WS-000208	null	Ministry of Public Health of Lebanon	null	null	null	http://www.moph.gov.lb/ar/Pages/2/194/%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D9%88%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9#/ar/view/196/general-surveillance-data-past-years	null	HTML	null	null	Lebanon		LB	null	null
Weekly Data on Infectious Diseases in Liberia, 2017	This website with data contains data about summary of immediately reportable diseases, conditions, and events by county in Liberia in 2017 in PDF format. Spatial coverage is country, and spatial resolution is country, county. Temporal coverage is 2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000210	null	Ministry of Health of Liberia	null	null	null	http://moh.gov.lr/category/annual-report/	null	PDF	null	null	Liberia		LR	null	null
Vaccination Coverage and Infectious Diseases in Libya, 1990-2009	This dataset contains data about measles cases and vaccination against measles in Libya and other Middle East countries from 1990 to 2009 year in PDF format. Spatial coverage is multi-country, and spatial resolution is country. Temporal coverage is 1990-2009, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000211	null	The National Center for Disease Control	null	null	null	https://ncdc.org.ly/file/doc/1/pdf/3.pdf	null	PDF	null	null	Libya		LY	null	null
Annual and Monthly Reports on Infectious Diseases in Lithuania, 2003-2017	This website with data contains data about infectious diseases and tuberculin skin resr performance reports in Lithuania from 2003 to 2017 year in PDF, XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2003-2017, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000212	null	Centre for Communicable Disease and AIDS, Lithuania	null	null	null	http://www.ulac.lt/ataskaitos#metines	null	XLS, PDF	null	null	Lithuania		LT	null	null
Demographics, Vital Statistics and Selected Infectious Diseases in Lithuania, 2011-2015	This database contains data about demographic, incidence and prevalence of HIV/AIDS and tuberculosis in Lithuania from 2011 to 2015 year in XLSX format. Spatial coverage is country, and spatial resolution is country, county. Temporal coverage is 2011-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000213	null	Lithuania Statistics Department	null	null	null	https://osp.stat.gov.lt/statistiniu-rodikliu-analize#/	null	XLSX	null	null	Lithuania		LT	null	null
Communicable diseases in Luxembourg, 1904-2013	This website with data contains data about communicable diseases in Luxembourg from 1904 to 2013 year in XLS, CSV, XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1904-2013, and temporal resolution is decade, year. Open access.	MIDAS-ISG:WS-000215	null	Statistics Portal - Grand Duchy of Luxembourg	null	null	null	http://www.statistiques.public.lu/stat/ReportFolders/ReportFolder.aspx?IF_Language=eng&MainTheme=3&FldrName=3&RFPath=118	null	CSV, XLS, XML	null	null	Luxembourg		LU	null	null
