title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Knowledge Hub	This website with data contains data about selected infectious diseases by states in Sudan from 1990 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country and state. Temporal coverage is 1990-2015, and temporal resolution is yearly. Open access.	null	null	Sudan Health Observatory	null	null	null	http://sho.gov.sd/controller/knowledge_hub.php?fltr=fltr&query=&page=1&mid=110&lid=1&fltr=search&themes=&catogry=73&hub_sr=#	null	PDF	null	null	Sudan	1421	SD	null	null
Data Visualization	This website with data contains data about vaccination, leading cases of deaths and morbidity, including tuberculosis, malaria and HIV/AIDS in Sudan in 2010 in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2010, and temporal resolution is yearly. Open access.	null	null	Sudan Health Observatory	null	null	null	http://sho.gov.sd/controller/index.php?mid=107&lid=1	null	HTML	null	null	Sudan	1421	SD	null	null
Weekly Epidemiological Report	This website with data contains data about selected notifiable diseases and vaccine-preventable disease & AFP from Sri Lanka at region or country level with a yearly resolution from 2009 to 2017 in PDF format in English. Open access.	null	null	The Sri Lankan communicable disease surveillance system	null	null	null	http://www.epid.gov.lk/web/index.php?option=com_content&view=article&id=148&Itemid=449&lang=en	null	PDF	null	null	Sri Lanka	5126	LK	null	null
Quarterly Epidemiological Report	This website with data contains Quarterly Epidemiological Bulletin in terms of data on infectious diseases surveillance from Sri Lanka at province or country level with a quaterly temporal resolution from 2004 to 2015 in PDF format in English. Open access.	null	null	The Sri Lankan communicable disease surveillance system	null	null	null	http://www.epid.gov.lk/web/index.php?option=com_content&view=article&id=163&Itemid=450&lang=en	null	PDF	null	null	Sri Lanka	5126	LK	null	null
Epidemiology,Compulsory reporting diseases - Time series	This website with data contains data about annual incidences of notifiable infectious diseases in Spain by region from 1997 to 2015 in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1997-2015, and temporal resolution is yearly. Open access.	null	null	Carlos III Health Institute	null	null	null	http://www.isciii.es/ISCIII/es/contenidos/fd-servicios-cientifico-tecnicos/fd-vigilancias-alertas/fd-enfermedades/enfermedades-declaracion-obligatoria-series-temporales.shtml	null	PDF	null	null	Spain	4978	ES	null	null
Compulsory reporting diseases - Time series	This website with data contains data about reportable infectious diseases in Spainfrom 1997 to 2015 in PDF format. Spatial coverage is country, and spatial resolution is community. Temporal coverage is 1997-2015, and temporal resolution is yearly. Open access.	null	null	Health Institute Carlos III, National Epidemiology Centre	null	null	null	http://www.isciii.es/ISCIII/es/contenidos/fd-servicios-cientifico-tecnicos/fd-vigilancias-alertas/fd-enfermedades/enfermedades-declaracion-obligatoria-series-temporales.shtml	null	PDF	null	null	Spain	4978	ES	null	null
Population figures and Demographic Censuses	This website with data contains data about demographic and vital statistics in Spain from 2014 to 2016 in CSV, XLS and PX format. Spatial coverage is country, and spatial resolution id country, community, province. Temporal coverage is 2014-2016, and temporal resolution is yearly. Open access.	null	null	National Institute of Statistics of Spain	null	null	null	http://www.ine.es/dyngs/INEbase/en/operacion.htm?c=Estadistica_C&cid=1254736176952&menu=resultados&secc=1254736195201&idp=1254735572981	null	CSV, XLS, PX	null	null	Spain	4978	ES	null	null
Korea Influenza Weekly Report	This website with data contains data about notifiable diseases in South Korea from 2004 to 2017 in PDF format in English. Spatial coverage is country, and spatial resolution is country, city. Temporal coverage is 2004-2017, and temporal resolution is weekly. Open access.	null	null	Korea Centers for Disease Control and Prevention	null	null	null	http://www.cdc.go.kr/CDC/eng/info/CdcEngInfo0101.jsp?menuIds=HOME002-MNU0576-MNU0586	null	PDF	null	null	South Korea	4951	KR	null	null
Demographic and Health Survey, 2015	This website with data contains data about population and children's vaccination from Solomon Islands at country level in 2015 in PDF format. Open access.	null	null	Solomon Islands National Statistics Office	null	null	null	http://www.statistics.gov.sb/images/SolomonFiles/Survey_Statistics/DHS_2015/Final-Report_SI-Demographic-and-Health-Survey-2015.pdf	null	PDF	null	null	Solomon Islands	5193	SB	null	null
Demographic and Health Survey (2007 SIDHS), Solomon Islands	This website with data contains data about population and children's vaccination from Solomon Islands at country level in 2007 in PDF format. Open access.	null	null	Solomon Islands National Statistics Office	null	null	null	http://www.statistics.gov.sb/statistics/demographic-statistics/demographic-and-health-surveys	null	PDF	null	null	Solomon Islands	5193	SB	null	null
Health Profile for Solomon Islands	This website with data contains data about population and infectious diseases in Solomon Islands at country from 2009 to 2011 on the webpage. Open access.	null	null	World Health Organization, Western Pacific Region (WPRO)	null	null	null	http://hiip.wpro.who.int/portal/Countryprofiles/SolomonIslands/HealthProfiles/TabId/200/ArtMID/1048/ArticleID/111/Default	null	-	null	null	Solomon Islands	5193	SB	null	null
Population	This database contains data about demographic, births and deaths in the Republic of Slovenia from 1995 to 2015 in PX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1995-2015, and temporal resolution is quarterly, yearly. Open access.	null	null	Statistical Office of the Republic Slovenia	null	null	null	http://pxweb.stat.si/pxweb/Database/Dem_soc/Dem_soc.asp	null	PX	null	null	Slovenia	5084	SI	null	null
Number of reported cases NB (MKB-10, triple-digit code) by age group, Slovenia, annually	This database contains data about reported infectious diseases and STDs in the Republic of Slovenia from 2008 to 2015 in XLSL, PX, and CSV format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2008-2015, and temporal resolution is monthly, yearly. Open access.	null	null	National Institue of Public Health of the Republic of Slovenia (NIJZ)/Data Portal	null	null	null	https://podatki.nijz.si/pxweb/sl/NIJZ%20podatkovni%20portal/NIJZ%20podatkovni%20portal__3%20Zdravstveno%20stanje%20prebivalstva__3d%20Nalezljive%20bolezni/NB1.px/?rxid=c6e97d64-b6df-49b7-bd47-ac26c3b7c84a	null	XLSX, PX, CSV	null	null	Slovenia	5084	SI	null	null
Selected communicable diseases obligatorily reported (1989-2016)	This database contains data about typhoid, salmonella, shigellosis,other bacterial intestinal infections, diarrhea and gastroenteritis, whooping cough, scarlet fever, meningococcal infection, tick borne encaphalitis, chickenpox, rubella, acute hepatitis C, acute viral hepatitis, mumps, bacterial meningitis, scabies, pulmonary tuberculosis, syphilis, gonorrhea, HIV, influenza and acute respiratory diseases in Slovakia from 1989 to 2015 year in unknown format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1989-2015, and temporal resolution is yearly. Open acccess.	null	null	SLOV STAT	null	null	null	http://www.statistics.sk/pls/elisw/objekt.send?uic=1224&m_sso=2&m_so=33&ic=50	null	unknown	null	null	Slovakia	5033	SK	null	null
Population and Housing Census 2011	This database contains data about demographic from the Republic of Slovakia for 2011 year in CSV format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2011, and temporal resolution is yearly. Open access.	null	null	Statistical Office of the Slovak Republic	null	null	null	http://archiv.statistics.sk/open_data/data/sodb_2011/	null	CSV	null	null	Slovakia	5033	SK	null	null
Key Indicators	This database contains data about demographic and vital statistics in the Slovak Republic from 1996 to 2013 in XLSX, CSV and XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1996-2013, and temporal resolution is yearly. Open access.	null	null	The Statistical Office of the Slovak Republic.	null	null	null	http://udaje.statistics.sk/statdat/index_en.html#	null	XLSX, CSV, XML	null	null	Slovakia	5033	SK	null	null
Demography and Social Statistics: Health	This database contains data about selected compulsary notified infectious diseases in the Slovak Republic from 2004-2015 year in XLSX, PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2004-2015, and temporal resolution is yearly. Open access.	null	null	DATAcube	null	null	null	http://datacube.statistics.sk/TM1Web/TM1WebLogin.aspx	null	XLSX, PDF	null	null	Slovakia	5033	SK	null	null
Vaccination	This website with data contains data about evaluation of the administrative control of vaccination coverage in the Slovak Republic from 2014 to 2016 in PDF format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2014-2016, and temporal resolution is yearly. Open access.	null	null	Public Health Authority of the Republic of Slovakia	null	null	null	http://www.uvzsr.sk/index.php?option=com_content&view=article&id=2217&Itemid=117	null	PDF	null	null	Slovakia	5033	SK	null	null
Information section: Publications: Annual reports	This website with data contains data about communicable diseases of the Slovak Republic from 2005 to 2016 in PDF format. Spatal coverage is country, and spatial resolution is country. Temporal coverage is 2005-2016, and temporal resolution is monthly, yearly. Open access.	null	null	Epidemiological Information System of the Slovak Republic (EPIS)	null	null	null	http://www.epis.sk/InformacnaCast/Publikacie/VyrocneSpravy.aspx	null	PDF	null	null	Slovakia	5033	SK	null	null
Epidemiological situation	This website with data contains data about influenza incidences in the Slovak Republic from 2015-2017 in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2017, and temporal resolution is monthly. Open access.	null	null	Epidemiological Information System of the Slovak Republic (EPIS)	null	null	null	http://www.uvzsr.sk/index.php?option=com_content&view=category&layout=blog&id=58&Itemid=64	null	HTML	null	null	Slovakia	5033	SK	null	null
Communicable Diseases Surveillance in Singapore 2015	This website with data contains communicable disease surveillance report from Singapore at region or country level with a weekly (2014, 2015) or yearly temporal resolution from 1998 to 2015 in PDF format.Open access.	null	null	Ministry of Health of Singapore	null	null	null	https://www.moh.gov.sg/content/moh_web/home/Publications/Reports/2016/communicable-diseases-surveillance-in-singapore-2015.html	null	PDF	null	null	Singapore	5166	SG	null	null
Epidemiological News Bulletin	This website with data contains Epidemiological News Bulletin from Singapore at country level with weekly temporal resolution from 2004 to 2017 in PDF format. Open access.	null	null	Ministry of Health of Singapore	null	null	null	https://www.moh.gov.sg/content/moh_web/home/Publications/epidemiological_news_bulletin.html	null	PDF	null	null	Singapore	5166	SG	null	null
Population Data	This website with data contains data about demographic in Sierra Leone from 2011 to 2015 year in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2011-2015, and temporal resolution is yearly. Open access.	null	null	Improving Reproductive, Maternal and Newborn Health (IRMNH) in Sierra Leone	null	null	null	http://irmnh.org/population	null	HTML	null	null	Sierra Leone	11	SL	null	null
Reports	This website with data contains data about vaccination coverage rates in Seychelles for 2007, 2011, and 2013-2017 year in TXT format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2007, 2011, 2013-2017 year, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Seychelles	null	null	null	http://www.health.gov.sc/index.php/reports/	null	TXT	null	null	Seychelles	5122	SC	null	null
Statistics	This website with data contains data about vital statistics, causes of deaths, immunization, morbidity in Seychelles from 2016 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2016-2017, and temporal resolution is monthly. Open access.	null	null	Ministry of Health of Seychelles	null	null	null	http://www.health.gov.sc/index.php/statistics/	null	PDF	null	null	Seychelles	5122	SC	null	null
Health indicators in the Republic of Serbia - Data Presentation System	This database contains data about demography and other socio-economic indicators, nortality, morbidity, lifestyles, environment, health resources, use of health services, maternal and child health in the Republic of Serbia from 2000 to 2015 year in ZIP folder. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	null	null	Institute of Public Health of Serbia	null	null	null	http://www.batut.org.rs/download/health_indicators_en_2017.html	null	ZIP	null	null	Serbia	5002	RS	null	null
Population	This website with data contains data about natural movement of population, 1999-2015; Census 2002, population by gender and age; Census 2011, population by ethnicity; Gender statistics, women and men, 2005, 2008, 2011, 2014 in the Republic of Serbia in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1999-2015, and temporal resolution is yearly. Open access.	null	null	Republic Statistical Office of the Republic of Serbia	null	null	null	http://webrzs.stat.gov.rs/WebSite/Public/PageView.aspx?pKey=162	null	XLS	null	null	Serbia	5002	RS	null	null
Report of Demographic and Health Surveys (DHS)	This website with data contains data about vaccinations, prevalence and treatment of symptoms of ARI, prevalence and treatment of fever and diarrhea in Senegal fror 1986, 1993, 1997, 2010-2015 year in PDF format. Spatial coverage is 1986, 1993, 1997 , 2010-2015 year, and spatial resolution is yearly. Open access.	null	null	National Agency for Statistics and Demography of Senegal	null	null	null	http://www.ansd.sn/index.php?option=com_ansd&view=titrepublication&id=38	null	PDF	null	null	Senegal	5083	SN	null	null
Sexual Health	This website with data contains data about STI incidences in Scotland by diagnostic group, gender and NHS Board of residence and treatment from 1996 to 2009 in XLSX format. Spatial coverage is country, and spatial resolution is area of resindence. Temporal coverage is 1996-2009, and temporal resolution is yearly. Open access.	null	null	ISD Scotland	null	null	null	http://www.isdscotlandarchive.scot.nhs.uk/isd/4907.html	null	XLSX	null	null	Scotland	5019	GB	null	null
Blood Borne Viruses & Sexually Transmitted Infections	This website with data contains data about blood borne viruses and STI incidences in Scotland in different years in PDF format. Spatial coverage is country, and spatial resolution is NHS board. Temporal coverage is varied, and temporal resolution is yearly. Open access.	null	null	Health Protection Scotland	null	null	null	http://www.hps.scot.nhs.uk/bbvsti/publications.aspx	null	PDF	null	null	Scotland	5019	GB	null	null
Respiratory Infections	This website with data contains data aboutespiratory infections and vaccination in Scotland from different years in PDF format. Spatial coverage is country, and spatial resolution is NHS board. Temporal coverage is varied, and temporal resolution is quarterly, yearly. Open access.	null	null	Health Proctection Scotland	null	null	null	http://www.hps.scot.nhs.uk/resp/surveillance.aspx	null	PDF	null	null	Scotland	5019	GB	null	null
Data Tables  Child Health	This website with data contains data about immunization rates in Scotland from 2011 to 2016 in XLSX format. Spatial coverage is country, and spatial resolution is NHS Board, Local Authority. Temporal coverage is 2011-2016, and temporal resolution is quarterly, yearly. Open access.	null	null	ISD Scotland	null	null	null	http://www.isdscotland.org/Health-Topics/Child-Health/publications/data-tables.asp	null	XLSX	null	null	Scotland	5019	GB	null	null
Statistics and Indicators	This website with data contains data about key health indicators, including basic immunization coverage and incidences of selected infectious diseases in Saudi Arabia from 2018 to 2015 year in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Saudi Arabia	null	null	null	http://www.moh.gov.sa/Ministry/Statistics/Indicator/Pages/default.aspx	null	HTML	null	null	Saudi Arabia	4962	SA	null	null
Statistical Yearbook	This website with data contains data about immunization coverage and cases of notifiable infectious diseases in Saudi Arabia from 2005 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country and region. Temporal coverage is 2005-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Saudi Arabia	null	null	null	http://www.moh.gov.sa/Ministry/Statistics/book/Pages/default.aspx	null	PDF	null	null	Saudi Arabia	4962	SA	null	null
Public Health Alert on Dengue outbreak	This website with data contains data about Dengue fever outbreak from Samoa at province level with a yearly temporal resolution in 2015 in PDF format. Open access.	null	null	The Government of Samao	null	null	null	http://www.samoagovt.ws/tag/ministry-of-health/	null	PDF	null	null	Samoa	5081	WS	null	null
Statistics Summary (2002-present), Niue	This website with data contains data about incidence of tuberculosis per population (2002-2012) from Saint Vincent and the Grenadines at country level with a yearly temporal resolution in CSV, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-VCT?lang=en	null	CSV, XML, JSON	null	null	Saint Vincent and the Grenadines	5069	VC	null	null
Publications	This website contains Economic and socio status data reports available, but no infectious disease data.	null	null	The Government of Saint Lucia	null	null	null	http://www.govt.lc/publications/	null	-	null	null	Saint Lucia	5017	LC	null	null
HMIS Annual Health Statistics Booklets	This website with data contains data about rates of vaccination coverage, HIV, tuberculosis and malaria in Rwanda from 2009 to 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2013, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Rwanda	null	null	null	http://www.moh.gov.rw/index.php?id=141	null	PDF	null	null	Rwanda	5078	RW	null	null
Rwanda Demographic and Health Survey, 2014-2015	This website with data contains data about vaccination rates, HIV cases, prevalence of acute respiratory infections, fever and diarrhea in Rwanda from 2014 to 2015 year in HTML and PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2014-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Rwanda	null	null	null	http://www.moh.gov.rw/index.php?id=3	null	HTML, PDF	null	null	Rwanda	5078	RW	null	null
Demographic and Health Survey (DHS)	This website with data contains data about vaccinations, prevalence and treatment of symptoms of ARI, prevalence and treatment of fever and diarrhea in Rwanda for 1992, 1996, 2000, 2005, 2007/08, 2010, 2014/2015 year in PDF, XLS, PPT format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1992, 1996, 2000, 2005, 2007/08, 2010, 2014/2015, and temporal resolution is yearly. Open access.	null	null	National Institute of Statistics Rwanda	null	null	null	http://www.statistics.gov.rw/datasource/demographic-and-health-survey-dhs	null	PDF, XLS, PPT	null	null	Rwanda	5078	RW	null	null
Statistics	This website with data contains data about reportable infectious and parasitic diseases in Russia from 2012 to 2015 year in XLSX format. Spatial coverage is country, and spatial resolution id country. Temporal coverage is 2012-2017, and temporal resolution is monthly, quarterly. Open access.	null	null	Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing of the Federation of Russia	null	null	null	http://rospotrebnadzor.ru/activities/statistical-materials/?SHOWALL_1=1	null	XLSX	null	null	Russia	5110	RU	null	null
Demographics	This website with data contains data about demographic, births and deaths in the Federation of Russia from 1917 to 2017 in XLSX format. Spatial coverage is country, and spatial resolution is city, village. Temporal coverage is 1997-2017, and temporal resolution is yearly. Open access.	null	null	Federal State Statistics Sevices	null	null	null	http://www.gks.ru/wps/wcm/connect/rosstat_main/rosstat/ru/statistics/population/demography/#	null	XLS	null	null	Russia	5110	RU	null	null
Healthcare	This website with data contains data about morbidity, maternal and child health, disability in the Russian Federation from 2000 to 2015 year in XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	null	null	Federal State Statistics Services	null	null	null	http://www.gks.ru/wps/wcm/connect/rosstat_main/rosstat/ru/statistics/population/healthcare/#	null	XLS	null	null	Russia	5110	RU	null	null
Statistics	This website with data contains data about incidences of HIV/AIDS in Russia by region from 1994 to 2012 year in HTML format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1994-2012, and temporal resolution is yearly. Open access.	null	null	Federal Center against HIV/AIDS, Russia	null	null	null	http://www.hivrussia.ru/stat/index.shtml	null	HTML	null	null	Russia	5110	RU	null	null
Surveillance Data Analysis	This website with data contains data about epidemiological surveillance of haemorrhagic fever with renal syndrome, 2014; Analysis of the evolution of acute diarrheal disease, 2013-2015; Analysis of Lyme disease, 2012-2016; Analysis of vaccine coverage estimates of 18 month children, 2010-2017; Results of SARI Surveillance, 2013-2014; Viral hepatitis B and C, 2012-2016; Analysis of renal syndrome hantivirus etiology, 2015; Urine infection analysis, 2016; Antibiotic use, Microbial Resistance and Nosocomial Infection, 2012-2015; Evolution of Meningococcal Disease in Romania, 2011-2016; Rubella, 2013-2014; Food Toxic Infections, 2011-2013; Tuberculosis 2008-2014; Pertussis, 2008-2016; in Romania in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2016, 2010-2016, 2011-2016, 2012-2016, 2013-2015, 2012-2015, 2013-2014, 2008-2014, 2010-2017, and temporal resolution is yearly. Open access.	null	null	National Centre for Surveillance and Control of Communicable Diseases of Romania	null	null	null	http://www.cnscbt.ro/index.php/analiza-date-supraveghere	null	PDF	null	null	Romania	5026	RO	null	null
Statistics, Records and Publications	This website with data contains data about Weekly Chikungunya Case Surveillance Report (2014-2016), Weekly Dengue Surveillance Report (2014-2016), Tuberculosis (2012-2015), General Data on STDs 2007-2006 from Puerto Rico at country level with a yearly temporal resolution in PDF format. Spatial coverage is country, and spatial resolution is country, region, city. Open access.	null	null	The Department of Health of Puerto Rico	null	null	null	http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/default.aspx	null	PDF	null	null	Puerto Rico	1607	PR	null	null
Center for the Epidemiological Surveillance of Communicable Diseases	This website with data contains data about HIV/AIDS cases in Portugal from 1983 to 2008 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage us 1983-2008, and temporal resolution is yearly. Open access.	null	null	Scientific Repository of the National Health Institute Doutor Ricardo Jorge	null	null	null	http://repositorio.insa.pt/browse?type=author&value=Centro+de+Vigil%C3%A2ncia+Epidemiol%C3%B3gica+das+Doen%C3%A7as+Transmiss%C3%ADveis&sort_by=1&order=ASC&rpp=100&etal=0&submit_browse=Update	null	PDF	null	null	Portugal	5053	PT	null	null
Epidemiological reports	This website with data contains data about infectious diseases and poisoning, 1996-2016, immunization, 1998-2016, flu, 2000-2017, HIV/AIDS, 1996-2017, Laboratory of Monitoring and Analysis of Epidemiological Situation, 2002-2017 in Poland in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1996-2016, 1998-2016, 2000-2017, 1996-2017, temporal resolution is biweekly, yearly. Open access.	null	null	National Institute of Public Health of Poland	null	null	null	http://www.pzh.gov.pl/meldunki-epidemiologiczne/	null	PDF	null	null	Poland	4981	PL	null	null
Results Tests General Hospital Cholonization	This website with data contains data about morbidity by ICD-10, sex and residency (country, city, village) in Poland from 2003 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, city, province. Temporal coverage is 2003-2015, and temporal resolution is yearly. Open access.	null	null	National Institute of Public Health of Poland	null	null	null	http://www.statystyka.medstat.waw.pl/wyniki/wyniki.htm	null	HMTL	null	null	Poland	4981	PL	null	null
Health Profiles for Pitcairn Islands (UK)	This website with data contains data about population from Pitcairn Islands at state level in 2008 on the webpage. Open access.	null	null	World Health Organization, Western Pacific Region (WPRO)	null	null	null	http://hiip.wpro.who.int/portal/Countryprofiles/PitcairnIslands/HealthProfiles/TabId/196/ArtMID/1032/ArticleID/102/Default	null	-	null	null	Pitcairn Islands (UK)	4988	PN	null	null
Philippine Health Statistics and the Field Health Services Information System	This website with data contains data about population, notifiable disease, morbidity and mortality in Philippines from 1993 to 2014 in HTML, XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1993-2014, and temporal resolution is yearly. Open access.	null	null	Department of Health of the Republic of Phillippines	null	null	null	http://www.doh.gov.ph/population	null	HTML, XLSX	null	null	Philippines	5163	PH	null	null
Disease Surveillance by Department of Health in Philippines	This website with data contains data about disease surveillance from Philippines from 2010 to 2017 in PDF format in English. Spatial coverage is country, and spatial resolution is province. temporal coverage is 2010-2017, and temporal resolution is weekly. Open access.	null	null	Department of Health of the Republic of Phillippines	null	null	null	http://www.doh.gov.ph/statistics	null	PDF	null	null	Philippines	5163	PH	null	null
Number of Newly Diagnosed HIV Cases per Day in Philippines	This website with data contains data about incidences of HIV in Philippines from 1984 to 2016 and from 2014 to 2016 in HTML and PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1984-2016, 2014-2016, and temporal resolution is monhtly. Open access.	null	null	Epidemiology Bureau, Department of Health in Philippines	null	null	null	http://www.doh.gov.ph/node/7033	null	HTML, PDF	null	null	Philippines	5163	PH	null	null
National Epidemiological Bulletin	This website with data contains data about National Epidemiological Bulletin from Peru at province level from 2004 to 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	null	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=347&Itemid=249	null	PDF	null	null	Peru	5141	PE	null	null
HIV / AIDS Newsletter	This website with data contains data about HIV / AIDS Newsletter from Peru at province level with a yearly temporal resolution from 2001 to 2017 in PDF format in Spanish. Open access.	null	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=362&Itemid=362	null	PDF	null	null	Peru	5141	PE	null	null
Accumulated District Level Cases SE 25-2017	This website with data contains data about vector-borne diseases, immunopreventable diseases, other infectious diseases by accumulated district level from Peru in 2017 in PDF format in Spanish. Temperal resolution is yearly. Open access.	null	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=404&Itemid=356	null	PDF	null	null	Peru	5141	PE	null	null
Surveillance Publications	This website with data contains overview reports about the health situation in Peru from 1999 to 2016 in PDF format in Spanish. Temporal resolution is yearly. Open access.	null	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=405&Itemid=353	null	PDF	null	null	Peru	5141	PE	null	null
Sentinel-based surveillanece	Login needs to access data.	null	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=256&Itemid=279	null	unknown	null	null	Peru	5141	PE	null	null
Epidemiological Bulletin	This website with data contains data about Epidemiological bulletin from Paraguay at province level from 2006 to 2017 in Spanish. Temporal resolution is weekly. Open access.	null	null	Directorate-General for Health Surveillance of Paraguay	null	null	null	http://www.vigisalud.gov.py/boletin_epidemiologico	null	PDF	null	null	Paraguay	4979	PY	null	null
Paraguayan Journal of Epidemiology	This website with data contains data about selected infectious diseases, including influenza outbreaks in Paraguay at province level from 2007 to 2011. Temporal resolution is biyearly. Open access.	null	null	Directorate-General for Health Surveillance of Paraguay	null	null	null	http://www.vigisalud.gov.py/revista	null	PDF	null	null	Paraguay	4979	PY	null	null
Health reports	This website with data contains annual report or health report can be requested through the online form or by calling.	null	null	Papua New Guinea National Department of Health	null	null	null	http://www.health.gov.pg/pages/sitemap.htm	null	unknown	null	null	Papua New Guinea (PNG	5080	PG	null	null
Health Information, Population	This website with data contains data about population from Panama at province level from 2005 to 2017 in PDF format in Spanish. Temporal resolution is yearly. Open access.	null	null	The Government of Panama	null	null	null	http://www.minsa.gob.pa/informacion-salud/poblacion	null	PDF	null	null	Panama	5074	PA	null	null
DHIS2	-	null	null	Kenya Health Information System	null	null	null	https://hiskenya.org/dhis-web-commons/security/login.action	null	-	null	null	Kenya	5190	KE	null	null
Weekly Bulletins	This website with data contains data about epidemiological bulletin weekly from Panama at province level from 2004 to 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	null	null	The Government of Panama	null	null	null	http://www.minsa.gob.pa/informacion-salud/boletines-semanales	null	PDF	null	null	Panama	5074	PA	null	null
Health Indicators	This website with data contains data about health indicators from Panama at country level from 2000 to 2013 in PDF format in Spanish. Temporal resoultion is yearly. Open access.	null	null	The Government of Panama	null	null	null	http://www.minsa.gob.pa/informacion-salud/indicadores-de-salud	null	PDF	null	null	Panama	5074	PA	null	null
Statistical reports	This website with data contains data about rate of vaccination coverage and incidences of communicable diseases in Plaestine from 2009 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, governorate. Temporal coverage is 2009-2015, and temporal resolution is yearly. Open access.	null	null	The Palestinian Ministy of Health	null	null	null	http://www.moh.ps/index/Books/BookType/2/Language/ar	null	PDF	null	null	Palestine	4984	PS	null	null
Sources and Documents: Ebola virus disease	This website with data contains data about incidences of Ebola virus in Oman for 2014 year in PDF format. Spatial coverage is country, and spatial resoluiton is country. Temporal coverage is 2014, and temporal resolution is weekly. Open access.	null	null	Ministry of Health of Oman	null	null	null	https://www.moh.gov.om/ar_OM/ebola	null	PDF	null	null	Oman	5060	OM	null	null
Norwegian Surveillance System for Communicable Diseases (MSIS)	This database contains data about reportable infectious diseases in Norway fom 1977 to 2017 in XLS format. Spatial coverage is country, and spatial resolution is country, county. Temporal coverage is 1977-2017, and temporal resolution is yearly. Open access.	null	null	Norwegian Institute of Public Health	null	null	null	http://www.msis.no/	null	XLS	null	null	Norway	5161	NO	null	null
